CM,SITE,PROGRAM,AQID,MFR,EQUIPMENT_NAME,GH_SITE,PO_TYPE,STATION,GROUP,GROUP_PRIORITY,SCOPE,ALT_STATION,PARENT_ITEM,RFID_SCOPE,LINE,UPH,DEPT,CONSUMABLES,CARRY_OVER,SPARE_QTY,SPARE_RATE,MP_INTENT_QTY,QPL,LEVEL,RELEASE_QTY,CATEGORY,DISPLAY_NAME,EQUIPMENT_TYPE,ErrorMsg
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 A-OTA,0,,Per Parent Item,0,103461-01,N,FATP Post-Burn 2683,790,,N,999,0,0,1,17,2,0,Station Peripheral,ARROW Ranging CAL,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS X-TALK CAL,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,3,1,0,Station Peripheral,ALS X-talk Cal,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS-CAL,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,3,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN2,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,6,1,0,Station Peripheral,F-MUST,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 CAMERA-POSTBURN3,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,Y,999,0,0,1,19,1,0,Cable/Adapter,Midgard,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,9,1,0,Station Peripheral,Pearl Test 20cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,9,1,0,Station Peripheral,Pearl Test 60cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 COMPLIANCE5,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,10,1,0,Station Peripheral,R-COMP Alpha,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 COMPLIANCE5,0,2-1,Per Station,0,,N,FATP Post-Burn 2683,790,,Y,999,0,0,2,20,1,0,Cable/Adapter,R-COMP Alpha,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 FACT,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,18,1,0,Station Peripheral,FACT21,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 FCAM HAZE DOE,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,0,1,0,Station Peripheral,Haze,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PE-OTA-LOG,0,,Per Parent Item,0,103461-01,N,FATP Post-Burn 2683,790,,N,999,0,0,1,19,2,0,Station Peripheral,Arrow Ranging Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-6,0,,Per Parent Item,0,103461-01,N,FATP Post-Burn 2683,790,,N,999,0,0,1,40,2,0,Station Peripheral,Omnia OTA,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 S-OTA2,0,,Per Parent Item,0,103461-01,N,FATP Post-Burn 2683,790,,N,999,0,0,1,25,2,0,Station Peripheral,SOTA Combined,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 VIBRATOR,0,,Per Station,0,,N,FATP Post-Burn 2683,790,,N,999,0,0,1,9,1,0,Station Peripheral,VENT2,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 WIFI-BT-OTA,0,,Per Parent Item,0,103461-01,N,FATP Post-Burn 2683,790,,N,999,0,0,1,18,2,0,Station Peripheral,Omnia System,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CG-INSTALL,0,,Per Station,0,,N,FATP Pre-burn Assembly 2683,395,,N,999,0,0,1,5,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D17,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D17 RAT,0,,Per Station,0,,N,FATP Pre-burn Assembly 2683,395,,Y,999,0,0,1,8,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RAT,0,,Per Parent Item,0,103461-01,N,FATP Pre-burn Assembly 2683,395,,N,999,0,0,1,8,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 IMU,0,4-1,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,2,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PROX-TEST,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,Prox-Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D17,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,6,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT0,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,3,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT1-PREBURN,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 SW-DOWNLOAD,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,30,1,0,Station Peripheral,SWDL,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 A-OTA,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,ARROW Ranging CAL,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS X-TALK CAL,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,ALS X-talk Cal,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN2,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,F-MUST,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 CAMERA-POSTBURN3,0,,Per Station,0,,N,FATP Repair-room ,42,,Y,999,0,0,1,1,1,0,Cable/Adapter,Midgard,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 20cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 60cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,2,1,0,Station Peripheral,CG-Sensor,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,2,1,0,Station Peripheral,Clear-CB,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 COMPLIANCE5,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,R-COMP Alpha,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 COMPLIANCE5,0,2-1,Per Station,0,,N,FATP Repair-room ,42,,Y,999,0,0,2,2,1,0,Cable/Adapter,R-COMP Alpha,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 FACT,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,FACT21,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 IMU,0,4-1,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,6,6,1,0,Station Peripheral,Log-Collection,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PE-OTA-LOG,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,Arrow Ranging Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,0,0,1,0,Station Peripheral,Prox-Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D17,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT0,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D17,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D17 RAT,0,,Per Station,0,,N,FATP Repair-room ,42,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RAT,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-1,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,MARS Cal,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-10,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,MARS ATLAS,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-5,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,Mars TxRx Test Potato,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-6,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,Omnia OTA,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RGBW,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,RGBW,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 S-OTA2,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,SOTA Combined,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 SA-RCAM,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,0,1,0,Station Peripheral,SA-CB,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 SA-RCAM,0,,Per Station,0,,N,FATP Repair-room ,42,,Y,999,0,0,2,0,1,0,Cable/Adapter,SA-CB,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 TEST31,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,RAT Mars,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 TEST31,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,RAT Mars,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,42,,N,999,0,0,1,1,1,0,Station Peripheral,VENT2,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 WIFI-BT-OTA,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,42,,N,999,0,0,1,1,2,0,Station Peripheral,Omnia System,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 A-OTA,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,ARROW Ranging CAL,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS X-TALK CAL,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,ALS X-talk Cal,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN2,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,F-MUST,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 CAMERA-POSTBURN3,0,,Per Station,0,,N,FATP Repair-room ,84,,Y,999,0,0,1,1,1,0,Cable/Adapter,Midgard,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 20cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 60cm,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Sensor,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,3,1,0,Station Peripheral,Clear-CB,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 COMPLIANCE5,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,R-COMP Alpha,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 COMPLIANCE5,0,2-1,Per Station,0,,N,FATP Repair-room ,84,,Y,999,0,0,2,2,1,0,Cable/Adapter,R-COMP Alpha,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 FACT,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,FACT21,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 IMU,0,4-1,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,6,6,1,0,Station Peripheral,Log-Collection,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PE-OTA-LOG,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,Arrow Ranging Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,0,0,1,0,Station Peripheral,Prox-Test,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D17,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D17 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT0,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D17,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D17 RAT,0,,Per Station,0,,N,FATP Repair-room ,84,,Y,999,0,0,1,2,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RAT,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,2,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-1,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,MARS Cal,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-10,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,MARS ATLAS,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-5,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,Mars TxRx Test Potato,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RF-OTA-6,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,2,2,0,Station Peripheral,Omnia OTA,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 RGBW,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,RGBW,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 S-OTA2,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,SOTA Combined,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 SA-RCAM,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,0,1,0,Station Peripheral,SA-CB,Buy,
HHGL,PBPH,D17,10344-01,Foxlink,USB-C TO USB ADAPTER (USB EU DONGLE)/A120,iPhone_FXGL,,D17 SA-RCAM,0,,Per Station,0,,N,FATP Repair-room ,84,,Y,999,0,0,2,0,1,0,Cable/Adapter,SA-CB,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 TEST31,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,RAT Mars,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 TEST31,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,RAT Mars,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,84,,N,999,0,0,1,1,1,0,Station Peripheral,VENT2,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 WIFI-BT-OTA,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,84,,N,999,0,0,1,1,2,0,Station Peripheral,Omnia System,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 A-OTA,0,,Per Parent Item,0,103461-01,N,FATP RF ,395,,N,999,0,0,1,0,2,0,Station Peripheral,ARROW Ranging CAL,Buy,
HHGL,PBPH,D17,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D17 ALS AUDIT CART,0,,Per Building,0,,N,FATP RF ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ALS Audit Cart,Buy,
